"filename", "language", "Python", "JSON Lines", "JSON", "Markdown", "Ini", "JSON with Comments", "pip requirements", "comment", "blank", "total"
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-002_2026-01-25T16-24-32-501713_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T19-46-04-347910_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T19-46-04-347910_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T20-07-36-594286_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T20-07-36-594286_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T21-18-54-430665_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T21-18-54-430665_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T21-19-13-043502_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-003_2026-01-17T21-19-13-043502_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004-HT_2026-01-17T19-46-04-602352_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004-HT_2026-01-17T19-46-04-602352_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004-HT_2026-01-17T20-07-36-841868_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004-HT_2026-01-17T20-07-36-841868_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T19-46-04-482079_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T19-46-04-482079_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T20-07-36-721864_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T20-07-36-721864_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T21-18-54-572023_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T21-18-54-572023_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T21-19-13-175269_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-004_2026-01-17T21-19-13-175269_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005-HT_2026-01-17T19-46-14-790660_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005-HT_2026-01-17T19-46-14-790660_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005-HT_2026-01-17T20-07-46-775257_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005-HT_2026-01-17T20-07-46-775257_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T19-46-14-656767_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T19-46-14-656767_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T20-07-46-654656_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T20-07-46-654656_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T21-18-54-697686_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T21-18-54-697686_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T21-19-13-301270_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-005_2026-01-17T21-19-13-301270_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006-HT_2026-01-17T19-46-24-512235_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006-HT_2026-01-17T19-46-24-512235_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006-HT_2026-01-17T20-07-56-500926_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006-HT_2026-01-17T20-07-56-500926_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T19-46-24-343229_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T19-46-24-343229_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T20-07-56-336119_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T20-07-56-336119_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T21-18-54-820828_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T21-18-54-820828_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T21-19-13-426708_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-006_2026-01-17T21-19-13-426708_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007-HT_2026-01-17T19-46-33-750818_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007-HT_2026-01-17T19-46-33-750818_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007-HT_2026-01-17T20-08-05-804285_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007-HT_2026-01-17T20-08-05-804285_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T19-46-33-620855_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T19-46-33-620855_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T20-08-05-668855_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T20-08-05-668855_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T21-18-54-987038_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T21-18-54-987038_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T21-19-13-595148_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-007_2026-01-17T21-19-13-595148_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008-HT_2026-01-17T19-46-44-652330_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008-HT_2026-01-17T19-46-44-652330_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008-HT_2026-01-17T20-08-16-664791_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008-HT_2026-01-17T20-08-16-664791_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T19-46-44-521587_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T19-46-44-521587_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T20-08-16-535409_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T20-08-16-535409_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T21-18-55-113391_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T21-18-55-113391_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T21-19-13-727461_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-008_2026-01-17T21-19-13-727461_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T19-46-55-352646_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T19-46-55-352646_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T20-08-29-168950_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T20-08-29-168950_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T21-18-55-244094_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T21-18-55-244094_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T21-19-13-860841_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-009_2026-01-17T21-19-13-860841_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T19-46-55-478227_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T19-46-55-478227_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T20-08-29-290643_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T20-08-29-290643_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T21-18-55-434563_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T21-18-55-434563_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T21-19-14-054897_final.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-010_2026-01-17T21-19-14-054897_initial.json", "JSON", 0, 0, -157, 0, 0, 0, 0, 0, 0, -157
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T19-46-55-601982_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T19-46-55-601982_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T20-08-29-412734_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T20-08-29-412734_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T21-18-55-615002_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T21-18-55-615002_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T21-19-14-239971_final.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\BEAMWEAPON-011_2026-01-17T21-19-14-239971_initial.json", "JSON", 0, 0, -141, 0, 0, 0, 0, 0, 0, -141
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROJ360-003_2026-01-27T10-44-46-720591_final.json", "JSON", 0, 0, -165, 0, 0, 0, 0, 0, 0, -165
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROJ360-003_2026-01-27T10-44-46-720591_initial.json", "JSON", 0, 0, -165, 0, 0, 0, 0, 0, 0, -165
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T14-46-17-297716_final.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T14-46-17-297716_initial.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T15-51-38-348907_final.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T15-51-38-348907_initial.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-13-54-413696_final.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-13-54-413696_initial.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-27-18-966003_final.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-27-18-966003_initial.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-30-03-394261_final.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-30-03-394261_initial.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-52-58-084351_final.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001_2026-01-17T16-52-58-084351_initial.json", "JSON", 0, 0, -78, 0, 0, 0, 0, 0, 0, -78
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T15-51-38-550874_final.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T15-51-38-550874_initial.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-13-54-608766_final.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-13-54-608766_initial.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-27-19-164673_final.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-27-19-164673_initial.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-30-03-591778_final.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-30-03-591778_initial.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-52-58-286191_final.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T16-52-58-286191_initial.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T21-56-52-535838_final.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-17T21-56-52-535838_initial.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-27T10-47-44-674135_final.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-001b_2026-01-27T10-47-44-674135_initial.json", "JSON", 0, 0, -69, 0, 0, 0, 0, 0, 0, -69
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T14-46-17-498112_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T14-46-17-498112_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T15-51-38-756650_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T15-51-38-756650_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-13-54-803023_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-13-54-803023_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-27-19-369071_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-27-19-369071_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-30-03-806742_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-30-03-806742_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-52-58-486185_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T16-52-58-486185_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T21-56-52-737843_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-17T21-56-52-737843_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-27T10-47-44-898411_final.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-002_2026-01-27T10-47-44-898411_initial.json", "JSON", 0, 0, -300, 0, 0, 0, 0, 0, 0, -300
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T14-46-18-355898_final.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T14-46-18-355898_initial.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T15-51-39-620071_final.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T15-51-39-620071_initial.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-13-55-664893_final.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-13-55-664893_initial.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-27-20-238890_final.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-27-20-238890_initial.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-30-04-730894_final.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-30-04-730894_initial.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-52-59-336967_final.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
"c:\Dev\Starship Battles\simulation_tests\battle_states\PROP-003_2026-01-17T16-52-59-336967_initial.json", "JSON", 0, 0, -86, 0, 0, 0, 0, 0, 0, -86
